timestamp,message,logStreamName
1617825398680,"END RequestId: e8809a99-d465-400e-a8c4-d26c84c57b86
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825398680,"REPORT RequestId: e8809a99-d465-400e-a8c4-d26c84c57b86	Duration: 125.97 ms	Billed Duration: 126 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825399611,"START RequestId: be87f839-724a-40a4-892e-c9f977dd5293 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825399721,"END RequestId: be87f839-724a-40a4-892e-c9f977dd5293
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825399721,"REPORT RequestId: be87f839-724a-40a4-892e-c9f977dd5293	Duration: 108.12 ms	Billed Duration: 109 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825400709,"START RequestId: ef2edddf-1ba1-4480-aa6d-57833a778f26 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825400840,"END RequestId: ef2edddf-1ba1-4480-aa6d-57833a778f26
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825400840,"REPORT RequestId: ef2edddf-1ba1-4480-aa6d-57833a778f26	Duration: 127.26 ms	Billed Duration: 128 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825401857,"START RequestId: 249b026b-a4f4-4f6b-b31a-3cbf8e8c3b9f Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825402001,"END RequestId: 249b026b-a4f4-4f6b-b31a-3cbf8e8c3b9f
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825402001,"REPORT RequestId: 249b026b-a4f4-4f6b-b31a-3cbf8e8c3b9f	Duration: 139.66 ms	Billed Duration: 140 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825402977,"START RequestId: d919d1b7-d188-42ed-a39d-26e325be24a4 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825403121,"END RequestId: d919d1b7-d188-42ed-a39d-26e325be24a4
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825403121,"REPORT RequestId: d919d1b7-d188-42ed-a39d-26e325be24a4	Duration: 142.91 ms	Billed Duration: 143 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825404657,"START RequestId: 1ab65328-c15f-4d3d-9388-0bff5208ec4f Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825404801,"END RequestId: 1ab65328-c15f-4d3d-9388-0bff5208ec4f
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825404801,"REPORT RequestId: 1ab65328-c15f-4d3d-9388-0bff5208ec4f	Duration: 140.36 ms	Billed Duration: 141 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825405156,"START RequestId: 19b2489c-d539-4c2d-9f85-dc41d1f62cfb Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825405281,"END RequestId: 19b2489c-d539-4c2d-9f85-dc41d1f62cfb
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825405281,"REPORT RequestId: 19b2489c-d539-4c2d-9f85-dc41d1f62cfb	Duration: 123.11 ms	Billed Duration: 124 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825406610,"START RequestId: 79fdf46b-d53e-4c3c-836b-4f0b32cbd30d Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825406741,"END RequestId: 79fdf46b-d53e-4c3c-836b-4f0b32cbd30d
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825406741,"REPORT RequestId: 79fdf46b-d53e-4c3c-836b-4f0b32cbd30d	Duration: 128.94 ms	Billed Duration: 129 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825407465,"START RequestId: 069a67b0-4441-4692-850b-7ec61f8e9023 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825407620,"END RequestId: 069a67b0-4441-4692-850b-7ec61f8e9023
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825407620,"REPORT RequestId: 069a67b0-4441-4692-850b-7ec61f8e9023	Duration: 153.23 ms	Billed Duration: 154 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825408858,"START RequestId: d55e8921-5d66-42b3-835a-4501d046c721 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825409000,"END RequestId: d55e8921-5d66-42b3-835a-4501d046c721
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825409000,"REPORT RequestId: d55e8921-5d66-42b3-835a-4501d046c721	Duration: 140.85 ms	Billed Duration: 141 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825409990,"START RequestId: 230c460f-aeca-4793-8452-4fd5b13695fb Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825410120,"END RequestId: 230c460f-aeca-4793-8452-4fd5b13695fb
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825410120,"REPORT RequestId: 230c460f-aeca-4793-8452-4fd5b13695fb	Duration: 126.96 ms	Billed Duration: 127 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825411038,"START RequestId: eb866dc9-5ad0-4b1c-ade4-b5f7081df88f Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825411181,"END RequestId: eb866dc9-5ad0-4b1c-ade4-b5f7081df88f
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825411181,"REPORT RequestId: eb866dc9-5ad0-4b1c-ade4-b5f7081df88f	Duration: 140.96 ms	Billed Duration: 141 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825412207,"START RequestId: a32e8f8a-bbaf-4617-88f4-f84e5502c78f Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825412360,"END RequestId: a32e8f8a-bbaf-4617-88f4-f84e5502c78f
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825412360,"REPORT RequestId: a32e8f8a-bbaf-4617-88f4-f84e5502c78f	Duration: 151.41 ms	Billed Duration: 152 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825413432,"START RequestId: bd817e2f-3fd0-41e5-af85-8e32dce00d6f Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825413561,"END RequestId: bd817e2f-3fd0-41e5-af85-8e32dce00d6f
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825413561,"REPORT RequestId: bd817e2f-3fd0-41e5-af85-8e32dce00d6f	Duration: 125.58 ms	Billed Duration: 126 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825414367,"START RequestId: b14021f4-3943-4dd0-b18e-c8e925c5f847 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825414501,"END RequestId: b14021f4-3943-4dd0-b18e-c8e925c5f847
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825414501,"REPORT RequestId: b14021f4-3943-4dd0-b18e-c8e925c5f847	Duration: 132.31 ms	Billed Duration: 133 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825415480,"START RequestId: ba5f0765-9739-46e5-b068-836c16539657 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825415621,"END RequestId: ba5f0765-9739-46e5-b068-836c16539657
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825415621,"REPORT RequestId: ba5f0765-9739-46e5-b068-836c16539657	Duration: 138.00 ms	Billed Duration: 139 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825416121,"START RequestId: de4d4671-a1ac-49bd-a33b-4201a0ac7e51 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825416261,"END RequestId: de4d4671-a1ac-49bd-a33b-4201a0ac7e51
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825416261,"REPORT RequestId: de4d4671-a1ac-49bd-a33b-4201a0ac7e51	Duration: 136.07 ms	Billed Duration: 137 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825418678,"START RequestId: 391aab91-8e53-43f4-a6d3-5e5c13595a03 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825418821,"END RequestId: 391aab91-8e53-43f4-a6d3-5e5c13595a03
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825418821,"REPORT RequestId: 391aab91-8e53-43f4-a6d3-5e5c13595a03	Duration: 139.18 ms	Billed Duration: 140 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825419621,"START RequestId: 2ed3ab13-a3e6-4249-9ef2-e10e6e308a56 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825419760,"END RequestId: 2ed3ab13-a3e6-4249-9ef2-e10e6e308a56
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825419760,"REPORT RequestId: 2ed3ab13-a3e6-4249-9ef2-e10e6e308a56	Duration: 137.07 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825419882,"START RequestId: 3e82679d-6a44-4cea-91db-3319ce31949a Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825420021,"END RequestId: 3e82679d-6a44-4cea-91db-3319ce31949a
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825420021,"REPORT RequestId: 3e82679d-6a44-4cea-91db-3319ce31949a	Duration: 134.71 ms	Billed Duration: 135 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825420848,"START RequestId: 396aab68-3e4f-474a-b9fd-ec6ad11fba7c Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825420980,"END RequestId: 396aab68-3e4f-474a-b9fd-ec6ad11fba7c
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825420980,"REPORT RequestId: 396aab68-3e4f-474a-b9fd-ec6ad11fba7c	Duration: 128.41 ms	Billed Duration: 129 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825423072,"START RequestId: 7ee71afe-9a61-4dbe-a840-cfaac4a45475 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825423200,"END RequestId: 7ee71afe-9a61-4dbe-a840-cfaac4a45475
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825423200,"REPORT RequestId: 7ee71afe-9a61-4dbe-a840-cfaac4a45475	Duration: 126.54 ms	Billed Duration: 127 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825424479,"START RequestId: b962a204-6841-46ff-b28a-dec0267500f4 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825424621,"END RequestId: b962a204-6841-46ff-b28a-dec0267500f4
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825424621,"REPORT RequestId: b962a204-6841-46ff-b28a-dec0267500f4	Duration: 138.00 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825424886,"START RequestId: c8aab9e6-d7b9-4bec-889c-07e098bbd0c6 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825425161,"END RequestId: c8aab9e6-d7b9-4bec-889c-07e098bbd0c6
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825425161,"REPORT RequestId: c8aab9e6-d7b9-4bec-889c-07e098bbd0c6	Duration: 270.87 ms	Billed Duration: 271 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825426004,"START RequestId: af749981-33c8-4da3-be68-800c423ed456 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825426160,"END RequestId: af749981-33c8-4da3-be68-800c423ed456
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825426160,"REPORT RequestId: af749981-33c8-4da3-be68-800c423ed456	Duration: 154.33 ms	Billed Duration: 155 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825427221,"START RequestId: 6c842680-bbf6-4656-9dff-971e6708e619 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825427380,"END RequestId: 6c842680-bbf6-4656-9dff-971e6708e619
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825427380,"REPORT RequestId: 6c842680-bbf6-4656-9dff-971e6708e619	Duration: 155.57 ms	Billed Duration: 156 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825427878,"START RequestId: 0b2edfcd-5d7c-4d4a-b856-17de48c6ff25 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825428001,"END RequestId: 0b2edfcd-5d7c-4d4a-b856-17de48c6ff25
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825428001,"REPORT RequestId: 0b2edfcd-5d7c-4d4a-b856-17de48c6ff25	Duration: 121.34 ms	Billed Duration: 122 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825429084,"START RequestId: 6ece0852-e5ac-47d9-b92d-95e1b43d7256 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825429221,"END RequestId: 6ece0852-e5ac-47d9-b92d-95e1b43d7256
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825429221,"REPORT RequestId: 6ece0852-e5ac-47d9-b92d-95e1b43d7256	Duration: 135.16 ms	Billed Duration: 136 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825430723,"START RequestId: 33d1500f-dc60-4c58-a942-570fc2ce12b3 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825430880,"END RequestId: 33d1500f-dc60-4c58-a942-570fc2ce12b3
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825430880,"REPORT RequestId: 33d1500f-dc60-4c58-a942-570fc2ce12b3	Duration: 156.00 ms	Billed Duration: 156 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825431656,"START RequestId: 4b9f7403-7d76-477f-b595-489e5634a55b Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825431801,"END RequestId: 4b9f7403-7d76-477f-b595-489e5634a55b
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825431801,"REPORT RequestId: 4b9f7403-7d76-477f-b595-489e5634a55b	Duration: 141.90 ms	Billed Duration: 142 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825432273,"START RequestId: d337050d-81a8-47b6-81fd-83a5e15e31d0 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825432420,"END RequestId: d337050d-81a8-47b6-81fd-83a5e15e31d0
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825432420,"REPORT RequestId: d337050d-81a8-47b6-81fd-83a5e15e31d0	Duration: 141.34 ms	Billed Duration: 142 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825433856,"START RequestId: 0e122706-3588-4c9f-81a9-182aa3226d65 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825433981,"END RequestId: 0e122706-3588-4c9f-81a9-182aa3226d65
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825433981,"REPORT RequestId: 0e122706-3588-4c9f-81a9-182aa3226d65	Duration: 122.08 ms	Billed Duration: 123 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825435309,"START RequestId: 1a33874d-f71f-41c8-ac00-51577a9280db Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825435440,"END RequestId: 1a33874d-f71f-41c8-ac00-51577a9280db
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825435440,"REPORT RequestId: 1a33874d-f71f-41c8-ac00-51577a9280db	Duration: 128.23 ms	Billed Duration: 129 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825436213,"START RequestId: 2f82a8d2-88c0-423f-b86f-4514de4dc09d Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825436341,"END RequestId: 2f82a8d2-88c0-423f-b86f-4514de4dc09d
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825436341,"REPORT RequestId: 2f82a8d2-88c0-423f-b86f-4514de4dc09d	Duration: 124.34 ms	Billed Duration: 125 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825436980,"START RequestId: 8cdd6d6a-b695-4ad1-8dec-98336b00469d Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825437140,"END RequestId: 8cdd6d6a-b695-4ad1-8dec-98336b00469d
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825437140,"REPORT RequestId: 8cdd6d6a-b695-4ad1-8dec-98336b00469d	Duration: 158.43 ms	Billed Duration: 159 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825438769,"START RequestId: 378320d8-4e27-4ef7-be43-55d4088c5b05 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825438901,"END RequestId: 378320d8-4e27-4ef7-be43-55d4088c5b05
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825438901,"REPORT RequestId: 378320d8-4e27-4ef7-be43-55d4088c5b05	Duration: 130.55 ms	Billed Duration: 131 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825439813,"START RequestId: 73b73d73-4a0c-49a8-b447-b78d642ea70e Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825439942,"END RequestId: 73b73d73-4a0c-49a8-b447-b78d642ea70e
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825439942,"REPORT RequestId: 73b73d73-4a0c-49a8-b447-b78d642ea70e	Duration: 124.49 ms	Billed Duration: 125 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825441007,"START RequestId: 5f0e0cfe-1902-46cc-8027-9bf3c4dfb197 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825441140,"END RequestId: 5f0e0cfe-1902-46cc-8027-9bf3c4dfb197
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825441140,"REPORT RequestId: 5f0e0cfe-1902-46cc-8027-9bf3c4dfb197	Duration: 129.95 ms	Billed Duration: 130 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825442186,"START RequestId: 3c6cad94-35ad-4395-be96-fc53920c1c23 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825442321,"END RequestId: 3c6cad94-35ad-4395-be96-fc53920c1c23
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825442321,"REPORT RequestId: 3c6cad94-35ad-4395-be96-fc53920c1c23	Duration: 133.13 ms	Billed Duration: 134 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825443389,"START RequestId: 703e8f1c-298c-4014-b15f-cb931244f216 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825443521,"END RequestId: 703e8f1c-298c-4014-b15f-cb931244f216
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825443521,"REPORT RequestId: 703e8f1c-298c-4014-b15f-cb931244f216	Duration: 130.36 ms	Billed Duration: 131 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825443913,"START RequestId: c71dd1ea-eab0-4dd7-aaff-dee4a9626277 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825444041,"END RequestId: c71dd1ea-eab0-4dd7-aaff-dee4a9626277
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825444041,"REPORT RequestId: c71dd1ea-eab0-4dd7-aaff-dee4a9626277	Duration: 126.27 ms	Billed Duration: 127 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825444930,"START RequestId: fd79bcc3-c4a9-4b1c-a9de-899628c55971 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825445060,"END RequestId: fd79bcc3-c4a9-4b1c-a9de-899628c55971
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825445060,"REPORT RequestId: fd79bcc3-c4a9-4b1c-a9de-899628c55971	Duration: 128.19 ms	Billed Duration: 129 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825446173,"START RequestId: 009eec9b-8598-48d9-8ab3-58be494420fe Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825446281,"END RequestId: 009eec9b-8598-48d9-8ab3-58be494420fe
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825446281,"REPORT RequestId: 009eec9b-8598-48d9-8ab3-58be494420fe	Duration: 105.01 ms	Billed Duration: 106 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825447800,"START RequestId: 40462181-d754-4eed-91e4-8cbb352b66b7 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825447940,"END RequestId: 40462181-d754-4eed-91e4-8cbb352b66b7
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825447940,"REPORT RequestId: 40462181-d754-4eed-91e4-8cbb352b66b7	Duration: 138.84 ms	Billed Duration: 139 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825448888,"START RequestId: fa14c50b-1674-4a79-b3a4-8f2f60ffa8d5 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825449001,"END RequestId: fa14c50b-1674-4a79-b3a4-8f2f60ffa8d5
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825449001,"REPORT RequestId: fa14c50b-1674-4a79-b3a4-8f2f60ffa8d5	Duration: 111.20 ms	Billed Duration: 112 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825450179,"START RequestId: e7729054-bfc7-4c44-8632-abc81c175e5f Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825450320,"END RequestId: e7729054-bfc7-4c44-8632-abc81c175e5f
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825450320,"REPORT RequestId: e7729054-bfc7-4c44-8632-abc81c175e5f	Duration: 137.71 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825451122,"START RequestId: 3b0be633-a01f-47f4-b875-9b34b464e159 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825451261,"END RequestId: 3b0be633-a01f-47f4-b875-9b34b464e159
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825451261,"REPORT RequestId: 3b0be633-a01f-47f4-b875-9b34b464e159	Duration: 135.31 ms	Billed Duration: 136 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
